0.651376485824585,0.3989291191101074,0.40435051918029785,0.3832550048828125,0.3843808174133301,0.3837697505950928,0.3843400478363037,0.38393330574035645,0.38386988639831543,0.38385725021362305
0.5918731689453125,0.6001875400543213,0.5993819236755371,0.6021184921264648,0.601219654083252,0.6020770072937012,0.6021633148193359,0.6027376651763916,0.6025450229644775,0.6033518314361572
1.0026063919067383,1.0189080238342285,1.020547866821289,1.0233821868896484,1.0213596820831299,1.0229980945587158,1.0219755172729492,1.0223844051361084,1.0231163501739502,1.0218229293823242
1.277735710144043,1.2876393795013428,1.2891106605529785,1.2914619445800781,1.291538953781128,1.2913479804992676,1.2924249172210693,1.2912788391113281,1.2923245429992676,1.2907776832580566
1.0142362117767334,1.0342402458190918,1.0355944633483887,1.037879467010498,1.0367412567138672,1.038020372390747,1.0393986701965332,1.037984848022461,1.0383846759796143,1.0377600193023682
1.038403034210205,1.0587177276611328,1.0595459938049316,1.059072732925415,1.0603976249694824,1.0605015754699707,1.0627074241638184,1.061363697052002,1.0629210472106934,1.0608868598937988
1.189680576324463,1.211338996887207,1.211991786956787,1.2144384384155273,1.2135591506958008,1.214625597000122,1.213895320892334,1.2135205268859863,1.2154662609100342,1.2138710021972656
1.1523246765136719,1.174412488937378,1.1749768257141113,1.176361322402954,1.1759345531463623,1.177394151687622,1.1785855293273926,1.176567554473877,1.1773104667663574,1.1771690845489502
0.5074927806854248,0.5164022445678711,0.5185940265655518,0.5170001983642578,0.5179128646850586,0.5184965133666992,0.51885986328125,0.5187292098999023,0.5183420181274414,0.5182156562805176
0.4709131717681885,0.478837251663208,0.48053932189941406,0.4793252944946289,0.48096323013305664,0.4798121452331543,0.4810671806335449,0.48000121116638184,0.48063206672668457,0.4797632694244385
0.5921497344970703,0.6006884574890137,0.6021130084991455,0.6014750003814697,0.601402759552002,0.6016297340393066,0.6022474765777588,0.6017234325408936,0.6024866104125977,0.6031360626220703
